Date,pm1.0,pm2.5,pm10,temp,humi,voc,co2,radon,24hour,1hour
2020-03-19 23:00,6.0,4.0,9.0,8.31,43.48,366.0,400.0,39.0,23.773432075908353,3.8287292817679557
2020-03-20 00:00,7.0,5.0,10.0,8.22,44.19,396.0,400.0,30.0,23.099514001388567,4.0497237569060776
2020-03-20 01:00,7.0,5.0,12.0,7.94,47.02,397.0,400.0,12.0,22.247859291830594,4.220994475138122
2020-03-20 02:00,6.0,5.0,12.0,7.97,47.6,442.0,400.0,39.0,21.047211293682018,4.248618784530387
2020-03-20 03:00,7.0,6.0,12.0,7.62,49.43,474.0,400.0,42.0,19.37792177736635,4.7569060773480665
2020-03-20 04:00,7.0,5.0,11.0,6.81,52.62,434.0,400.0,18.0,17.691043739875028,4.513812154696133
2020-03-20 05:00,11.0,7.0,13.0,6.31,54.95,436.0,400.0,42.0,16.034945614441103,5.629834254143646
2020-03-20 06:00,6.0,4.0,8.0,5.46,56.97,387.0,400.0,30.0,14.551029854200417,9.397790055248619
2020-03-20 07:00,5.0,6.0,12.0,5.57,58.3,369.0,400.0,48.0,12.936125896783151,4.45303867403315
2020-03-20 08:00,8.0,6.0,13.0,11.76,49.45,642.0,683.0,33.0,11.616986808609118,8.099447513812155
2020-03-20 09:00,22.0,18.0,27.0,14.06,43.83,868.0,829.0,27.0,10.327007637121037,12.861878453038674
2020-03-20 10:00,9.0,9.0,17.0,14.94,41.38,1142.0,922.0,15.0,7.939828743346448,11.558011049723756
2020-03-20 11:00,5.0,5.0,10.0,16.42,32.22,987.0,858.0,48.0,6.438093034019903,8.491712707182321
2020-03-20 12:00,5.0,3.0,6.0,16.98,23.53,627.0,621.0,33.0,5.557278407775978,3.8011049723756907
2020-03-20 13:00,5.0,3.0,9.0,16.61,21.92,488.0,481.0,24.0,5.2212450821569085,2.679558011049724
2020-03-20 14:00,6.0,4.0,7.0,15.9,21.04,432.0,402.0,12.0,5.143716732237908,3.977900552486188
2020-03-20 15:00,5.0,4.0,7.0,15.48,21.41,402.0,400.0,39.0,5.084934043045592,3.8784530386740332
2020-03-20 16:00,4.0,3.0,6.0,17.63,21.99,640.0,702.0,30.0,5.059245545012729,3.1215469613259668
2020-03-20 17:00,3.0,2.0,4.0,16.53,24.22,543.0,593.0,12.0,5.068734089331174,2.6298342541436464
2020-03-20 18:00,3.0,2.0,4.0,13.74,25.69,380.0,400.0,27.0,4.88798889146031,1.850828729281768
2020-03-20 19:00,3.0,2.0,4.0,11.98,28.29,305.0,400.0,39.0,5.09187688035177,6.375690607734807
2020-03-20 20:00,40.0,37.0,60.0,11.45,30.83,393.0,400.0,30.0,5.339504744272159,7.883977900552487
2020-03-20 21:00,23.0,19.0,30.0,10.95,33.32,465.0,400.0,24.0,6.6602638278176345,34.591160220994475
2020-03-20 22:00,63.0,50.0,77.0,10.54,34.78,488.0,400.0,15.0,8.039111316824808,35.92265193370166
2020-03-20 23:00,13.0,11.0,21.0,9.59,36.98,470.0,400.0,21.0,8.575792640592455,16.895027624309392
2020-03-21 00:00,6.0,5.0,9.0,9.39,40.13,489.0,400.0,42.0,8.974774357787549,13.607734806629834
2020-03-21 01:00,4.0,5.0,13.0,10.0,43.01,585.0,486.0,33.0,8.979634343901875,4.337016574585635
2020-03-21 02:00,7.0,5.0,11.0,10.22,42.43,611.0,485.0,12.0,8.980791483452904,4.276243093922652
2020-03-21 03:00,5.0,4.0,8.0,10.32,42.81,595.0,470.0,15.0,8.965748669289516,4.392265193370166
2020-03-21 04:00,6.0,4.0,9.0,11.63,41.2,671.0,608.0,24.0,9.049757000694283,6.513812154696133
2020-03-21 05:00,7.0,6.0,18.0,12.61,41.52,816.0,728.0,24.0,9.042582735477898,5.441988950276243
2020-03-21 06:00,7.0,7.0,15.0,12.73,42.79,905.0,788.0,27.0,8.898866003239991,5.9779005524861875
2020-03-21 07:00,7.0,7.0,14.0,13.05,43.56,1054.0,851.0,45.0,8.984725757926405,6.50828729281768
2020-03-21 08:00,7.0,8.0,15.0,13.41,42.66,1042.0,863.0,18.0,8.930571626938208,6.8121546961325965
2020-03-21 09:00,7.0,5.0,11.0,14.49,41.98,1163.0,928.0,30.0,8.694515158528118,7.171270718232044
2020-03-21 10:00,9.0,8.0,15.0,15.61,42.87,1559.0,1082.0,15.0,8.540615598241148,7.861878453038674
2020-03-21 11:00,15.0,18.0,30.0,19.2,41.42,2273.0,1409.0,30.0,8.752372136079611,13.56353591160221
2020-03-21 12:00,20.0,23.0,42.0,19.64,39.69,2333.0,1443.0,30.0,9.450590141171025,20.552486187845304
2020-03-21 13:00,26.0,27.0,45.0,22.7,34.62,2930.0,2074.0,30.0,10.361490395741727,24.535911602209946
2020-03-21 14:00,24.0,27.0,47.0,23.37,34.87,2589.0,1345.0,24.0,11.351076139782458,27.7292817679558
2020-03-21 15:00,27.0,28.0,50.0,24.73,33.21,2928.0,1524.0,24.0,12.297847720435085,26.607734806629836
2020-03-21 16:00,23.0,25.0,44.0,23.81,33.93,2440.0,1306.0,18.0,13.272622078222634,26.53038674033149
2020-03-21 17:00,20.0,20.0,35.0,21.34,41.36,2196.0,1153.0,21.0,14.143253876417496,23.5414364640884
2020-03-21 18:00,21.0,22.0,42.0,18.91,47.2,1769.0,923.0,27.0,14.880120342513306,19.5414364640884
2020-03-21 19:00,12.0,15.0,29.0,16.55,53.87,1322.0,696.0,24.0,15.37792177736635,18.370165745856355
2020-03-21 20:00,14.0,17.0,29.0,15.42,58.18,1217.0,617.0,24.0,15.679935200185142,14.972375690607734
2020-03-21 21:00,18.0,21.0,36.0,14.59,61.83,1017.0,552.0,21.0,14.951862994677159,17.19889502762431
2020-03-21 22:00,21.0,24.0,42.0,14.76,62.91,1247.0,633.0,24.0,14.316593381161768,20.596685082872927
2020-03-21 23:00,22.0,27.0,49.0,14.7,63.6,1261.0,665.0,12.0,14.63526961351539,24.574585635359117
2020-03-22 00:00,21.0,25.0,46.0,14.13,65.36,1036.0,573.0,42.0,15.112473964360102,25.12154696132597
2020-03-22 01:00,23.0,27.0,51.0,13.8,66.76,1070.0,566.0,12.0,15.98333719046517,25.23756906077348
2020-03-22 02:00,25.0,33.0,59.0,13.3,67.92,802.0,467.0,21.0,17.08724832214765,30.751381215469614
2020-03-22 03:00,27.0,31.0,55.0,12.41,67.84,642.0,400.0,30.0,18.310576255496414,33.75690607734806
2020-03-22 04:00,36.0,36.0,66.0,12.23,52.97,438.0,400.0,21.0,19.198333719046516,27.85635359116022
2020-03-22 05:00,33.0,32.0,52.0,10.61,55.96,372.0,400.0,24.0,20.242767877806063,30.5414364640884
2020-03-22 06:00,22.0,24.0,37.0,9.25,58.3,290.0,400.0,27.0,21.264059245545013,30.497237569060772
2020-03-22 07:00,16.0,16.0,30.0,8.45,60.53,275.0,400.0,36.0,22.14186530895626,27.558011049723756
2020-03-22 08:00,20.0,21.0,39.0,14.93,47.23,477.0,400.0,27.0,22.710946540152744,20.441988950276244
2020-03-22 09:00,16.0,18.0,28.0,15.44,39.89,410.0,400.0,39.0,23.279564915528812,20.834254143646408
2020-03-22 10:00,16.0,18.0,33.0,15.67,36.41,408.0,400.0,24.0,23.59176116639667,15.370165745856353
2020-03-22 11:00,15.0,14.0,27.0,18.8,30.93,616.0,400.0,48.0,23.635501041425595,14.607734806629834
2020-03-22 12:00,12.0,11.0,19.0,20.65,27.49,698.0,479.0,30.0,23.354778986345753,13.80110497237569
2020-03-22 13:00,7.0,6.0,11.0,21.58,21.17,668.0,402.0,12.0,22.681555195556584,8.375690607734807
2020-03-22 14:00,7.0,7.0,13.0,21.21,19.79,603.0,400.0,27.0,21.744735015042814,5.248618784530387
2020-03-22 15:00,7.0,5.0,9.0,21.73,17.69,556.0,400.0,30.0,20.83522332793335,4.779005524861878
2020-03-22 16:00,7.0,4.0,8.0,23.42,16.35,923.0,566.0,27.0,19.957185836611895,5.458563535911602
2020-03-22 17:00,10.0,10.0,17.0,21.9,16.14,574.0,400.0,30.0,19.228650775283498,6.060773480662983
2020-03-22 18:00,34.0,32.0,52.0,19.08,18.49,392.0,400.0,12.0,18.942837306179126,12.651933701657459
2020-03-22 19:00,10.0,8.0,15.0,15.89,20.97,195.0,400.0,27.0,18.816246239296458,15.441988950276244
2020-03-22 20:00,9.0,8.0,15.0,14.26,23.25,123.0,400.0,21.0,18.514695672298078,7.723756906077348
2020-03-22 21:00,35.0,32.0,55.0,13.39,24.05,110.0,400.0,27.0,18.26591066882666,11.187845303867404
2020-03-22 22:00,25.0,25.0,41.0,12.7,25.32,56.0,400.0,21.0,18.571626938208748,27.939226519337016
2020-03-22 23:00,23.0,23.0,37.0,12.04,28.67,113.0,400.0,15.0,18.448507289979172,21.624309392265193
2020-03-23 00:00,23.0,24.0,36.0,11.5,28.35,69.0,400.0,24.0,18.327701920851656,22.226519337016576
2020-03-23 01:00,22.0,21.0,35.0,11.51,27.76,105.0,400.0,36.0,18.242073594075446,23.176795580110497
2020-03-23 02:00,41.0,40.0,64.0,11.23,27.55,24.0,400.0,21.0,18.021985651469567,25.430939226519335
2020-03-23 03:00,23.0,24.0,43.0,10.49,29.95,89.0,400.0,48.0,17.711177968062948,26.386740331491712
2020-03-23 04:00,26.0,26.0,42.0,8.79,33.96,44.0,400.0,18.0,17.683175190928026,27.12154696132597
2020-03-23 05:00,24.0,25.0,38.0,8.47,34.98,29.0,400.0,48.0,17.506364267530664,26.287292817679557
2020-03-23 06:00,26.0,27.0,44.0,7.86,36.91,14.0,400.0,36.0,17.328396204582273,26.25414364640884
2020-03-23 07:00,30.0,37.0,65.0,8.52,41.69,92.0,400.0,30.0,17.60194399444573,34.149171270718234
2020-03-23 08:00,32.0,37.0,62.0,12.53,39.88,310.0,400.0,30.0,18.32909048831289,37.889502762430936
2020-03-23 09:00,31.0,32.0,54.0,15.47,36.87,534.0,400.0,45.0,18.948623003934273,35.729281767955804
2020-03-23 10:00,28.0,30.0,53.0,15.82,34.65,506.0,400.0,33.0,19.589446887294606,30.74585635359116
2020-03-23 11:00,29.0,30.0,52.0,17.79,33.15,711.0,517.0,42.0,20.30432770192085,31.76243093922652
2020-03-23 12:00,29.0,31.0,55.0,19.96,30.26,1080.0,694.0,30.0,20.974080074056932,29.895027624309392
2020-03-23 13:00,26.0,29.0,48.0,21.17,28.56,1507.0,874.0,21.0,21.866466095811155,29.81767955801105
2020-03-23 14:00,22.0,23.0,39.0,22.13,23.54,1175.0,697.0,33.0,22.722749363573246,25.8121546961326
2020-03-23 15:00,22.0,22.0,40.0,22.34,22.25,1406.0,793.0,18.0,23.574172645221015,25.204419889502763
2020-03-23 16:00,28.0,30.0,51.0,21.46,28.91,1666.0,970.0,27.0,24.57046979865772,29.34254143646409
2020-03-23 17:00,27.0,31.0,54.0,19.29,31.49,915.0,630.0,45.0,25.57856977551493,30.23756906077348
2020-03-23 18:00,28.0,33.0,58.0,16.63,34.9,665.0,462.0,45.0,26.38139319601944,31.8121546961326
2020-03-23 19:00,32.0,37.0,64.0,13.48,38.15,478.0,400.0,36.0,27.13677389493173,33.613259668508285
2020-03-23 20:00,33.0,38.0,63.0,12.83,39.08,471.0,400.0,18.0,28.40847026151354,38.24309392265194
2020-03-23 21:00,40.0,44.0,76.0,11.72,42.58,436.0,400.0,36.0,29.641981022911363,40.668508287292816
2020-03-23 22:00,32.0,37.0,63.0,11.24,46.57,460.0,400.0,33.0,30.060171256653554,38.027624309392266
2020-03-23 23:00,40.0,46.0,75.0,10.61,49.24,444.0,400.0,36.0,31.252950705855127,50.1767955801105
2020-03-24 00:00,36.0,43.0,73.0,10.18,50.79,437.0,400.0,48.0,32.029159916685956,40.87845303867403
2020-03-24 01:00,36.0,42.0,72.0,9.6,51.8,384.0,400.0,24.0,32.8759546401296,43.51381215469613
2020-03-24 02:00,33.0,38.0,65.0,8.9,52.82,349.0,400.0,39.0,33.55542698449433,41.66298342541437
2020-03-24 03:00,34.0,38.0,66.0,8.67,52.36,312.0,400.0,66.0,34.00879426058783,37.28729281767956
2020-03-24 04:00,37.0,45.0,76.0,8.28,54.88,359.0,400.0,30.0,34.604026845637584,41.39779005524862
2020-03-24 05:00,34.0,41.0,68.0,8.24,55.17,321.0,400.0,33.0,35.28164776672067,42.574585635359114
2020-03-24 06:00,34.0,41.0,71.0,7.49,55.58,223.0,400.0,51.0,35.87248322147651,40.43646408839779
2020-03-24 07:00,41.0,46.0,76.0,7.63,56.27,227.0,400.0,33.0,36.292062022679936,44.187845303867405
2020-03-24 08:00,38.0,45.0,76.0,14.15,44.57,422.0,400.0,39.0,36.428373061791255,41.193370165745854
2020-03-24 09:00,37.0,45.0,77.0,17.11,38.6,685.0,614.0,60.0,36.801666280953484,44.71270718232044
2020-03-24 10:00,36.0,46.0,75.0,19.02,33.27,1102.0,832.0,36.0,37.334644758157836,43.552486187845304
2020-03-24 11:00,32.0,35.0,61.0,21.37,28.46,1705.0,1014.0,33.0,37.68896088868318,40.30939226519337
2020-03-24 12:00,28.0,30.0,52.0,22.59,22.92,1110.0,756.0,30.0,37.72668363804675,30.81767955801105
2020-03-24 13:00,27.0,30.0,54.0,21.52,21.98,698.0,600.0,21.0,37.74612358250405,30.287292817679557
2020-03-24 14:00,29.0,35.0,61.0,22.6,21.17,997.0,696.0,33.0,38.05947697292294,33.331491712707184
2020-03-24 15:00,34.0,38.0,65.0,23.07,21.34,1416.0,879.0,24.0,38.420504512844246,33.89502762430939
2020-03-24 16:00,32.0,36.0,61.0,23.07,20.93,1459.0,891.0,30.0,38.797500578569775,38.386740331491715
2020-03-24 17:00,30.0,34.0,59.0,21.91,20.68,933.0,659.0,36.0,38.94492015737098,33.78453038674033
2020-03-24 18:00,28.0,33.0,55.0,18.44,23.87,568.0,400.0,24.0,38.897014579958345,30.674033149171272
2020-03-24 19:00,26.0,27.0,47.0,15.81,27.78,518.0,400.0,33.0,38.842166165239526,32.28176795580111
2020-03-24 20:00,23.0,21.0,35.0,14.3,27.95,378.0,400.0,24.0,38.36611895394584,26.81767955801105
2020-03-24 21:00,24.0,27.0,47.0,13.23,30.95,351.0,400.0,39.0,37.764869243230734,26.1878453038674
2020-03-24 22:00,35.0,37.0,62.0,11.95,33.6,305.0,400.0,33.0,37.394353158990974,29.12707182320442
2020-03-24 23:00,26.0,25.0,45.0,11.27,35.48,264.0,400.0,27.0,36.66998380004629,32.83425414364641
2020-03-25 00:00,22.0,21.0,37.0,11.0,35.71,239.0,400.0,45.0,36.01643138162462,25.176795580110497
2020-03-25 01:00,23.0,21.0,36.0,10.59,36.58,223.0,400.0,30.0,35.16778523489933,23.138121546961326
2020-03-25 02:00,25.0,29.0,46.0,10.21,39.13,224.0,400.0,51.0,34.52603563989817,26.248618784530386
2020-03-25 03:00,32.0,33.0,58.0,10.21,39.22,230.0,400.0,54.0,34.365193242305025,33.39779005524862
2020-03-25 04:00,34.0,36.0,66.0,9.68,40.12,212.0,400.0,48.0,34.11779680629484,35.425414364640886
2020-03-25 05:00,33.0,36.0,65.0,9.5,40.33,197.0,400.0,33.0,33.86577181208054,36.530386740331494
2020-03-25 06:00,65.0,69.0,91.0,8.62,42.96,163.0,400.0,54.0,33.88405461698681,40.84530386740332
2020-03-25 07:00,29.0,34.0,58.0,8.88,43.98,266.0,400.0,51.0,33.34783614903957,31.513812154696133
2020-03-25 08:00,32.0,35.0,60.0,14.2,37.34,451.0,400.0,42.0,32.9652858134691,32.0
2020-03-25 09:00,36.0,38.0,64.0,18.12,29.73,592.0,411.0,42.0,32.49733857903263,33.48618784530387
2020-03-25 10:00,28.0,33.0,58.0,18.92,26.33,611.0,459.0,42.0,32.10344827586207,34.10497237569061
